ID,Name,Cadre,Reference_Value,Qualification,Subject,Category_of_Subject,Division
UP117V11,Shri Purna Borah,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP117V12,Shri Jayendra Kumar,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP117V13,Shri Sanjay Kumar Meena,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP117V14,Shri Kuldeep Meena,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP117V15,Shri Jag Pravesh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP117V16,Shri Saurabh Gangwar,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V01,Shri Junaid Ahmad,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V02,Ms. Gunjan Dwivedi,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V03,Ms. Deeksha Jain,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V04,Shri Anuraj Jain,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V05,Shri Himanshu Nagpal,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V06,Ms. Saumya Gururani,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V07,Shri Ankur Kaushik,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V08,Ms. Amritpal Kaur,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V09,Ms. Lakshmi N,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V10,Shri Suraj Patel,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V11,Shri Manish Meena,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V12,Ms. Pooja Yadav,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V13,Shri Kale Amit Marutirao,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V14,Shri Prashant Nagar,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V15,Shri Sumit Yadav,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP118V16,Ms. Prranata Aishwarya,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817004,Ms. Renu Tiwari,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817005,Shri Shesh Mani Pandey,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817006,Shri Rakesh Kumar Mishra Ii,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817007,Shri Rakesh Kumar I,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817008,Shri Avinash Kumar Sharma,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817009,Shri Ram Narayan Singh Yadav,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817010,Shri Ram Newas,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817011,Shri Santosh Kumar,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817012,Shri Rajesh Kumar Tyagi,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817013,Shri Manoj Kumar,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817014,Shri Radhey Shyam,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817015,Shri Shesh Nath,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817016,Shri Niraj Shukla,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817017,Shri Umesh Mishra,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817018,Shri Ravi Shankar Gupta,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817019,Shri Rajesh Kumar Rai,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817020,Shri Umesh Pratap Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817021,Shri Chandra Prakash Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817022,Shri Sri Hari Pratap Shahi,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817024,Shri Shatrughan Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817025,Shri Arun Prakash,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817026,Shri Ran Vijay Yadav,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817027,Shri Raja Ram,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817028,Shri Ram Singhasan Prem,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817029,Shri Chandra Shekhar,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817030,Shri Gyaneshwar Tripathi,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817031,Shri Mangla Prasad Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817032,Shri Rajesh Kumar Pandey,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817033,Shri Dinesh Chandra,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP817034,Shri Arvind Kumar Chaurasiya,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818004,Shri Praveen Mishra,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818005,Shri Manoj Kumar,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818006,Shri Devisharan Upadhyay,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818007,Shri Chandra Bhushan,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818008,Shri Brijraj Singh Yadav,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818009,Shri Surendra Prasad Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818010,Shri Rajendra Singh-ii,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818011,Shri Mahendra Verma,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818013,Shri Rahul Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818014,Ms. Anita Verma Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818015,Shri Jitendra Pratap Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818016,Shri Alok Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818018,Shri Shishir,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818019,Shri Shubhrant Kumar Shukla,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818020,Shri Vishal Bhardwaj,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818021,Shri Dharmendra Pratap Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818022,Shri Vijay Kumar Singh,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818023,Shri Satya Prakash Patel,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818024,Shri Rakesh Verma,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818025,Shri Achchhe Lal Singh Yadav,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818026,Shri Dhirendra Singh Sachan,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818027,Ms. Kanchan Sharan,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818028,Shri Raghubeer,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UP818029,Ms. Vandana Verma,Uttar Pradesh,0,Graduate,N.A.,N.A.,N.A.
UD055700,Dr. Anup Wadhawan,Uttarakhand,0,Doctorate,Economics,Social Science and Liberal Arts,N.A.
UD055700,Dr. Anup Wadhawan,Uttarakhand,1,M.A.,Economics,Social Science and Liberal Arts,N.A.
UD056900,Shri Utpal Kumar Singh,Uttarakhand,0,M.A.,History,Social Science and Liberal Arts,N.A.
UD056900,Shri Utpal Kumar Singh,Uttarakhand,1,M.A.,,,N.A.
UD057300,Shri S Ramaswamy,Uttarakhand,0,M.A.,,,N.A.
UD057300,Shri S Ramaswamy,Uttarakhand,1,B.A.,Political Sc.,Social Science and Liberal Arts,N.A.
UD058300,Shri Om Prakash,Uttarakhand,0,M.Phil,Physics,Natural Sciences,N.A.
UD058300,Shri Om Prakash,Uttarakhand,1,M.Sc.,Physics,Natural Sciences,N.A.
UD060000,Smt. Radha Raturi,Uttarakhand,0,M.A.,Pers.Mgt.,"Governance, Law and Management",N.A.
UD060000,Smt. Radha Raturi,Uttarakhand,1,B.A.,Hons History,Social Science and Liberal Arts,N.A.
UD059700,Dr. Sukhbir Singh Sandhu,Uttarakhand,0,M.A.,,,N.A.
UD059700,Dr. Sukhbir Singh Sandhu,Uttarakhand,1,M.B.B.S.,,,N.A.
UD061900,Smt. Manisha Panwar,Uttarakhand,0,M.A.,,,N.A.
UD061900,Smt. Manisha Panwar,Uttarakhand,1,B.A.,Public Health,Medical,N.A.
UD062800,Dr. Rakesh Kumar,Uttarakhand,0,M.D.,Opthalmology,Medical,N.A.
UD062800,Dr. Rakesh Kumar,Uttarakhand,1,M.B.B.S.,,,N.A.
UD062700,Shri Anand Bardhan,Uttarakhand,0,Diploma,,,N.A.
UD062700,Shri Anand Bardhan,Uttarakhand,1,B.Sc.,Public Admn,"Governance, Law and Management",N.A.
UD066201,Dr.(Smt.) Bhupinder Kaur Aulakh,Uttarakhand,0,M.B.B.S.,N.A.,N.A.,N.A.
UD066000,Shri Ramesh Kumar Sudhanshu,Uttarakhand,0,M.Sc.,,,N.A.
UD066200,Shri Lalrin Liana Fanai,Uttarakhand,0,B.A.,Hons,Others,N.A.
UD066900,Shri Amit Singh Negi,Uttarakhand,0,B.Tech,,,N.A.
UD809101,Shri Vijay Kumar Dhondiyal,Uttarakhand,0,M.A.,N.A.,N.A.,N.A.
UD067201,Shri Nitesh Kumar Jha,Uttarakhand,0,M.Sc.,Chemistry,Natural Sciences,N.A.
UD067202,Smt. Radhika Jha,Uttarakhand,0,M.A.,Indl.psychology,Social Science and Liberal Arts,N.A.
UD067100,Shri Shailesh Bagauli,Uttarakhand,0,M.Sc.,Chemistry,Natural Sciences,N.A.
UD067200,Shri D Senthil Pandiyan,Uttarakhand,0,B.Sc.,Agri.,Others,N.A.
UD809102,Shri Harbans Singh,Uttarakhand,0,M.Sc.,Agri.,Others,N.A.
UD810102,Shri Arvind Singh Hyanki,Uttarakhand,0,B.A.,N.A.,N.A.,N.A.
UD067402,Smt. Sowjanya,Uttarakhand,0,B.E.,,,N.A.
UD067402,Smt. Sowjanya,Uttarakhand,1,B.Sc.,Civil Engg,"Engineering, Technology and Mathematics",N.A.
UD067401,Shri J. D. K. Rajaram,Uttarakhand,0,B.Arch.,,,N.A.
UD067401,Shri J. D. K. Rajaram,Uttarakhand,1,B.Com.,Hons,Others,N.A.
UD067400,Shri Kurve S. Shardchandra,Uttarakhand,0,B.E.,,,N.A.
UD067400,Shri Kurve S. Shardchandra,Uttarakhand,1,B.Sc.,Mech. Engg.,"Engineering, Technology and Mathematics",N.A.
UD067601,Shri Ravinath Raman,Uttarakhand,0,PG,,,N.A.
UD067601,Shri Ravinath Raman,Uttarakhand,1,Diploma,,,N.A.
UD067601,Shri Ravinath Raman,Uttarakhand,2,B.E.,Computer Tech,"Engineering, Technology and Mathematics",N.A.
UD067800,Dr. Pankaj Kumar Pandey,Uttarakhand,0,M.B.B.S.,N.A.,N.A.,N.A.
UD067700,Dr. Ranjit Kumar Sinha,Uttarakhand,0,M.B.B.S.,N.A.,N.A.,N.A.
UD068000,Shri S A Murugesan,Uttarakhand,0,M.Sc.,Agri.,Others,N.A.
UD068000,Shri S A Murugesan,Uttarakhand,1,B.Sc.,Agri.,Others,N.A.
UD810105,Shri Vinod Prasad,Uttarakhand,0,M.Sc.,N.A.,N.A.,N.A.
UD810106,Shri Sushil Kumar,Uttarakhand,0,M.B.A.,,,N.A.
UD810106,Shri Sushil Kumar,Uttarakhand,1,B.Sc.,,,N.A.
UD810107,Shri Hari Chand Semwal,Uttarakhand,0,M.Com.,,,N.A.
UD810107,Shri Hari Chand Semwal,Uttarakhand,1,LL.B.,,,N.A.
UD811101,Shri Ashok Kumar,Uttarakhand,0,M.B.A.,,,N.A.
UD811101,Shri Ashok Kumar,Uttarakhand,1,LL.B.,,,N.A.
UD068100,Shri Asheesh Joshi,Uttarakhand,0,M.B.A.,,,N.A.
UD068100,Shri Asheesh Joshi,Uttarakhand,1,M.Sc.,Physics,Natural Sciences,N.A.
UD068200,Shri Chandesh Kumar Yadav,Uttarakhand,0,M.A.,Hindi,Languages and Fine Arts,N.A.
UD068200,Shri Chandesh Kumar Yadav,Uttarakhand,1,B.A.,,,N.A.
UD068300,Shri Brijesh Kumar Sant,Uttarakhand,0,M.A.,Hindi,Languages and Fine Arts,N.A.
UD068300,Shri Brijesh Kumar Sant,Uttarakhand,1,B.A.,,,N.A.
UD811102,Shri Bhupal Singh Manral,Uttarakhand,0,B.Sc.,N.A.,N.A.,N.A.
UD068400,Shri Deepak Rawat,Uttarakhand,0,M.Phil,,,N.A.
UD068400,Shri Deepak Rawat,Uttarakhand,1,M.A.,Ancient History,Social Science and Liberal Arts,N.A.
UD068500,Shri V Shanmugam,Uttarakhand,0,M.Sc.,Agri.,Others,N.A.
UD068500,Shri V Shanmugam,Uttarakhand,1,B.Sc.,Agri.,Others,N.A.
UD068601,Dr. Neeraj Kharwal,Uttarakhand,0,M.B.B.S.,N.A.,N.A.,N.A.
UD811103,Shri Vinay Shanker Pandey,Uttarakhand,0,LL.B.,,,N.A.
UD811103,Shri Vinay Shanker Pandey,Uttarakhand,1,B.A.,,,N.A.
UD811104,Shri Deependra Kumar Chaudhari,Uttarakhand,0,M.B.A.,,,N.A.
UD811104,Shri Deependra Kumar Chaudhari,Uttarakhand,1,B.Sc.,,,N.A.
UD811105,Shri Surendra Narayan Pandey,Uttarakhand,0,LL.B.,N.A.,N.A.,N.A.
UD811105,Shri Surendra Narayan Pandey,Uttarakhand,1,B.Sc.,,,N.A.
UD811106,Shri Vinod Kumar Suman,Uttarakhand,0,M.A.,,,N.A.
UD811106,Shri Vinod Kumar Suman,Uttarakhand,1,Diploma,,,N.A.
UD068800,Shri Sridhar Babu Addanki,Uttarakhand,0,M.A.,,,N.A.
UD068800,Shri Sridhar Babu Addanki,Uttarakhand,1,B.Tech,Public Admn,"Governance, Law and Management",N.A.
UD108W01,Dr. Raghav Langer,Uttarakhand,0,M.B.B.S.,N.A.,N.A.,N.A.
UD108W02,Shri Savin Bansal,Uttarakhand,0,B.Tech,,,N.A.
UD108W03,Shri C Ravi Shankar,Uttarakhand,0,B.E.,,,N.A.
UD108W04,Ms. Jyoti Yadav,Uttarakhand,0,M.A.,Economics,Social Science and Liberal Arts,N.A.
UD812101,Shri Yugal Kishore Pant,Uttarakhand,0,M.Sc.,Physics,Natural Sciences,N.A.
UD812102,Shri Ranveer Singh Chauhan,Uttarakhand,0,B.A.,N.A.,N.A.,N.A.
UD812103,Shri Dheeraj Singh Garbyal,Uttarakhand,0,B.A.,N.A.,N.A.,N.A.
UD812104,Shri Atul Kumar Gupta,Uttarakhand,0,M.Sc.,Physics,Natural Sciences,N.A.
UD813001,Shri Ram Bilas Yadav,Uttarakhand,0,M.A.,N.A.,N.A.,N.A.
UD813002,Shri Capt. Alok Shekhar Tiwari,Uttarakhand,0,M.Sc.,N.A.,N.A.,N.A.
UD813003,Shri Bal Mayank Mishra,Uttarakhand,0,M.Sc.,N.A.,N.A.,N.A.
UD109H01,Smt. Iva Asheesh Srivastava,Uttarakhand,0,M.A.,Geography,Social Science and Liberal Arts,N.A.
UD109W01,Shri Ahmed Iqbal,Uttarakhand,0,M.B.B.S.,N.A.,N.A.,N.A.
UD109W02,Ms. Sonika,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD109U09,Smt. Ranjana,Uttarakhand,0,M.A.,Sanskrit,Languages and Fine Arts,N.A.
UD813004,Shri Anand Swaroop,Uttarakhand,0,B.Com.,N.A.,N.A.,N.A.
UD813005,Shri Surya Mohan Nautiyal,Uttarakhand,0,B.A.,,,N.A.
UD813005,Shri Surya Mohan Nautiyal,Uttarakhand,1,LL.B.,,,N.A.
UD110W02,Dr. Ashish Kumar Srivastava,Uttarakhand,0,Doctorate,,,N.A.
UD110W02,Dr. Ashish Kumar Srivastava,Uttarakhand,1,M.Sc.,,,N.A.
UD110W03,Shri Nitin Singh Bhadauria,Uttarakhand,0,M.B.A.,,,N.A.
UD110W03,Shri Nitin Singh Bhadauria,Uttarakhand,1,B.E.,,,N.A.
UD111W01,Shri Mangesh Kumar,Uttarakhand,0,M.Tech,N.A.,N.A.,N.A.
UD111W02,Dr. Ashish Kumar Chauhan,Uttarakhand,0,B.D.S.,N.A.,N.A.,N.A.
UD111W03,Dr. K Vijaykumar Jogdande,Uttarakhand,0,Doctorate,N.A.,N.A.,N.A.
UD112W01,Ms. Vandana,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD112W02,Shri Mayur Dixit,Uttarakhand,0,B.Tech,N.A.,N.A.,N.A.
UD112W03,Shri Vineet Kumar,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD113W01,Shri Vineet Tomar,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD113W03,Shri Manuj Goyal,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD113L06,Shri Rohit Meena,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD114W01,Shri Himanshu Khurana,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD114W02,Shri Abhishek Ruhela,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD114W03,Ms. Nitika Khandelwal,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD115W01,Shri Saurabh Gaharwar,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD115W02,Ms. Anuradha Pal,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD115W03,Shri Narender S Bhandari,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD115W04,Ms. Neha Meena,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD116W02,Shri Gaurav Kumar,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD116W03,Shri Varun Choudhary,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD116C06,Shri Sandeep Tewari,Uttarakhand,0,M.B.B.S.,Medicine,Medical,N.A.
UD116W01,Ms. Namami Bansal,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD117W01,Ms. Apurva Pandey,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD117W02,Shri Vishal Mishra,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD117Z01,Shri Manish Kumar,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD117W03,Shri Prateek Jain,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD117D05,Shri Anshul Singh,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD117W04,Ms. Akanksha Verma,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD118W01,Shri Abhinav Shah,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD118W02,Shri Jai Kishan,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
UD118W03,Shri Nandan Kumar,Uttarakhand,0,Graduate,N.A.,N.A.,N.A.
WB030600,Shri Sumanta Chaudhuri,West Bengal,0,M.A.,Economics,Social Science and Liberal Arts,N.A.
WB030500,Shri Debashis Sen,West Bengal,0,M.Sc.,Physics,Natural Sciences,N.A.
WB030700,Shri Sanjeev Chopra,West Bengal,0,M.B.A.,,,N.A.
WB030700,Shri Sanjeev Chopra,West Bengal,1,M.A.,Business Admn,"Governance, Law and Management",N.A.
WB030800,Shri Pawan Kumar Agarwal,West Bengal,0,Certificate,German,Languages and Fine Arts,N.A.
WB030800,Shri Pawan Kumar Agarwal,West Bengal,1,B.E.,,,N.A.
WB031400,Shri Rajiva Sinha,West Bengal,0,M.Sc.,Geology,Natural Sciences,N.A.
WB031200,Dr. R S Shukla,West Bengal,0,Doctorate,,,N.A.
WB031200,Dr. R S Shukla,West Bengal,1,M.B.A.,Public Health,Medical,N.A.
WB031600,Shri Arun Mishra,West Bengal,0,M.B.A.,,,N.A.
WB031600,Shri Arun Mishra,West Bengal,1,M.Sc.,Public Policy,"Governance, Law and Management",N.A.
WB032300,Shri Talleen Kumar,West Bengal,0,M.Tech,,,N.A.
WB032300,Shri Talleen Kumar,West Bengal,1,M.B.A.,Electrical Engg.,"Engineering, Technology and Mathematics",N.A.
WB032000,Shri Alapan Bandopadhyay,West Bengal,0,M.A.,,,N.A.
WB032200,Shri Naveen Prakash,West Bengal,0,PG,,,N.A.
WB032200,Shri Naveen Prakash,West Bengal,1,Diploma,,,N.A.
WB032200,Shri Naveen Prakash,West Bengal,2,M.B.A.,Intnl Marketing,"Governance, Law and Management",N.A.
WB032400,Shri Sunil Kumar Gupta,West Bengal,0,M.E.,,,N.A.
WB032400,Shri Sunil Kumar Gupta,West Bengal,1,B.Tech,Civil Engg,"Engineering, Technology and Mathematics",N.A.
WB032600,Shri Hari Ramulu,West Bengal,0,M.Sc.,Agri.,Others,N.A.
WB033000,Shri Indevar Pandey,West Bengal,0,M.B.A.,,,N.A.
WB033000,Shri Indevar Pandey,West Bengal,1,M.Tech,Indl.mgt,"Governance, Law and Management",N.A.
WB032800,Shri Hari Krishna Dwivedi,West Bengal,0,M.Sc.,Chemistry,Natural Sciences,N.A.
WB032800,Shri Hari Krishna Dwivedi,West Bengal,1,M.Sc.,,,N.A.
WB033200,Shri M Venkateswara Rao,West Bengal,0,M.A.,English,Languages and Fine Arts,N.A.
WB033300,Shri Sepuri Suresh Kumar,West Bengal,0,B.Tech,,,N.A.
WB033400,Shri Sayeed Ahmed Baba,West Bengal,0,M.A.,,,N.A.
WB033400,Shri Sayeed Ahmed Baba,West Bengal,1,B.Ed.,Political Sc.,Social Science and Liberal Arts,N.A.
WB033900,Shri S Kishore,West Bengal,0,M.B.A.,,,N.A.
WB033800,Shri Bhagwati Pd Gopalika,West Bengal,0,M.Sc.,Chemistry,Natural Sciences,N.A.
WB034000,Shri Chandan Sinha,West Bengal,0,M.A.,,,N.A.
WB034000,Shri Chandan Sinha,West Bengal,1,B.A.,Public Admn,"Governance, Law and Management",N.A.
WB034100,Shri Anil Verma,West Bengal,0,Certificate,French,Languages and Fine Arts,N.A.
WB034100,Shri Anil Verma,West Bengal,1,M.A.,Economics,Social Science and Liberal Arts,N.A.
WB033600,Shri Atri Bhattacharya,West Bengal,0,B.A.,,,N.A.
WB033500,Shri Ajit Ranjan Bardhan,West Bengal,0,M.Tech,,,N.A.
WB033500,Shri Ajit Ranjan Bardhan,West Bengal,1,M.Sc.,Mineral Exploration,Others,N.A.
WB034300,Dr. Subrata Gupta,West Bengal,0,Doctorate,Electronics,"Engineering, Technology and Mathematics",N.A.
WB034300,Dr. Subrata Gupta,West Bengal,1,M.Tech,Commn.Engg,"Engineering, Technology and Mathematics",N.A.
WB034600,Shri Vivek Kumar,West Bengal,0,M.A.,,,N.A.
WB034400,Shri Manoj Kumar Agarwal,West Bengal,0,B.Tech,,,N.A.
WB034700,Shri Hirdyesh Mohan,West Bengal,0,B.Tech,,,N.A.
WB034500,Shri Vivek Bhardwaj,West Bengal,0,B.A.,Economics,Social Science and Liberal Arts,N.A.
WB034800,Shri Subrata Biswas,West Bengal,0,B.Tech,,,N.A.
WB034900,Dr. Aariz Aftab,West Bengal,0,M.Sc.,,,N.A.
WB034900,Dr. Aariz Aftab,West Bengal,1,B.E.,Bio Chemistry,Natural Sciences,N.A.
WB035000,Shri Arnab Roy,West Bengal,0,B.E.,Electronics,"Engineering, Technology and Mathematics",N.A.
WB035400,Shri Manoj Pant,West Bengal,0,M.Sc.,Geology,Natural Sciences,N.A.
WB035100,Dr. Krishna Gupta,West Bengal,0,Doctorate,,,N.A.
WB035100,Dr. Krishna Gupta,West Bengal,1,M.Phil,Public Policy,"Governance, Law and Management",N.A.
WB035800,Shri Barun Kumar Ray,West Bengal,0,M.A.,Economics,Social Science and Liberal Arts,N.A.
WB035801,Dr. A Subbiah,West Bengal,0,B.E.,,,N.A.
WB035900,Ms. Roshni Sen,West Bengal,0,M.Sc.,Physics,Natural Sciences,N.A.
WB036200,Shri Kanwaljeet Singh Cheema,West Bengal,0,B.E.,Engineeriing,"Engineering, Technology and Mathematics",N.A.
WB036200,Shri Kanwaljeet Singh Cheema,West Bengal,1,Diploma,Computers,"Engineering, Technology and Mathematics",N.A.
WB036000,Shri Prabhat Kumar Mishra,West Bengal,0,B.Tech,,,N.A.
WB036100,Shri Anoop Kumar Aggarwal,West Bengal,0,B.Tech,,,N.A.
WB036300,Shri Dushyant Nariala,West Bengal,0,LL.B.,,,N.A.
WB036300,Shri Dushyant Nariala,West Bengal,1,B.Sc.,,,N.A.
WB036500,Shri Manish Jain,West Bengal,0,B.Tech,,,N.A.
WB036400,Dr. Ravi Inder Singh,West Bengal,0,M.B.B.S.,Bio-Physics,Natural Sciences,N.A.
WB036700,Ms. Nandini Chakravorty,West Bengal,0,M.A.,Geography,Social Science and Liberal Arts,N.A.
WB036900,Shri Rajesh Pandey,West Bengal,0,M.A.,,,N.A.
WB036900,Shri Rajesh Pandey,West Bengal,1,B.Tech,,,N.A.
WB036800,Shri Khalil Ahmed,West Bengal,0,B.Tech,,,N.A.
WB037100,Shri R Ranjit,West Bengal,0,B.Tech,Electronics,"Engineering, Technology and Mathematics",N.A.
WB037000,Shri Binod Kumar,West Bengal,0,M.Tech,,,N.A.
WB037000,Shri Binod Kumar,West Bengal,1,B.Tech,Fluid Mechanics,Natural Sciences,N.A.
WB037200,Ms. Sanghamitra Ghosh,West Bengal,0,M.A.,,,N.A.
WB037300,Shri Rajesh Kumar Sinha,West Bengal,0,M.Tech,,,N.A.
WB037300,Shri Rajesh Kumar Sinha,West Bengal,1,B.Tech,Civil Engg,"Engineering, Technology and Mathematics",N.A.
WB037400,Shri Surendra Gupta,West Bengal,0,M.Phil,Botany,Natural Sciences,N.A.
WB037400,Shri Surendra Gupta,West Bengal,1,M.Sc.,Botany,Natural Sciences,N.A.
WB037500,Shri Onkar Singh Meena,West Bengal,0,M.Sc.,,,N.A.
WB037500,Shri Onkar Singh Meena,West Bengal,1,B.Sc.,Soil Science,Natural Sciences,N.A.
WB037501,Shri Rajeev Kumar,West Bengal,0,B.E.,,,N.A.
WB037501,Shri Rajeev Kumar,West Bengal,1,Diploma,Electrical Engg.,"Engineering, Technology and Mathematics",N.A.
WB037600,Shri Narayan Swaroop Nigam,West Bengal,0,B.Tech,,,N.A.
WB037700,Ms. Vandana Yadav,West Bengal,0,M.A.,,,N.A.
WB037700,Ms. Vandana Yadav,West Bengal,1,B.A.,Intnl Studies,Social Science and Liberal Arts,N.A.
WB037800,Ms. Neelam Meena,West Bengal,0,M.A.,History,Social Science and Liberal Arts,N.A.
WB037800,Ms. Neelam Meena,West Bengal,1,B.Sc.,Botany,Natural Sciences,N.A.
WB037900,Shri Puneet Yadav,West Bengal,0,B.Tech,,,N.A.
WB038100,Shri Parwez Ahmed Siddiqui,West Bengal,0,B.E.,,,N.A.
WB038000,Ms. Choten Dhendup Lama,West Bengal,0,LL.B.,,,N.A.
WB038000,Ms. Choten Dhendup Lama,West Bengal,1,B.A.,English,Languages and Fine Arts,N.A.
